wins_home_prev,wins_away_prev,wins_diff_prev,losses_home_prev,losses_away_prev,losses_diff_prev,goals_home_prev,goals_away_prev,goals_diff_prev,total_yel_card_home_prev,total_yel_card_away_prev,total_yel_card_diff_prev,total_red_card_home_prev,total_red_card_away_prev,total_red_card_diff_prev,total_scoring_att_home_prev,total_scoring_att_away_prev,total_scoring_att_diff_prev,ontarget_scoring_att_home_prev,ontarget_scoring_att_away_prev,ontarget_scoring_att_diff_prev,hit_woodwork_home_prev,hit_woodwork_away_prev,hit_woodwork_diff_prev,att_hd_goal_home_prev,att_hd_goal_away_prev,att_hd_goal_diff_prev,att_pen_goal_home_prev,att_pen_goal_away_prev,att_pen_goal_diff_prev,att_freekick_goal_home_prev,att_freekick_goal_away_prev,att_freekick_goal_diff_prev,att_ibox_goal_home_prev,att_ibox_goal_away_prev,att_ibox_goal_diff_prev,att_obox_goal_home_prev,att_obox_goal_away_prev,att_obox_goal_diff_prev,goal_fastbreak_home_prev,goal_fastbreak_away_prev,goal_fastbreak_diff_prev,total_offside_home_prev,total_offside_away_prev,total_offside_diff_prev,clean_sheet_home_prev,clean_sheet_away_prev,clean_sheet_diff_prev,goals_conceded_home_prev,goals_conceded_away_prev,goals_conceded_diff_prev,saves_home_prev,saves_away_prev,saves_diff_prev,outfielder_block_home_prev,outfielder_block_away_prev,outfielder_block_diff_prev,interception_home_prev,interception_away_prev,interception_diff_prev,total_tackle_home_prev,total_tackle_away_prev,total_tackle_diff_prev,last_man_tackle_home_prev,last_man_tackle_away_prev,last_man_tackle_diff_prev,total_clearance_home_prev,total_clearance_away_prev,total_clearance_diff_prev,head_clearance_home_prev,head_clearance_away_prev,head_clearance_diff_prev,own_goals_home_prev,own_goals_away_prev,own_goals_diff_prev,penalty_conceded_home_prev,penalty_conceded_away_prev,penalty_conceded_diff_prev,pen_goals_conceded_home_prev,pen_goals_conceded_away_prev,pen_goals_conceded_diff_prev,total_pass_home_prev,total_pass_away_prev,total_pass_diff_prev,total_through_ball_home_prev,total_through_ball_away_prev,total_through_ball_diff_prev,total_long_balls_home_prev,total_long_balls_away_prev,total_long_balls_diff_prev,backward_pass_home_prev,backward_pass_away_prev,backward_pass_diff_prev,total_cross_home_prev,total_cross_away_prev,total_cross_diff_prev,corner_taken_home_prev,corner_taken_away_prev,corner_taken_diff_prev,touches_home_prev,touches_away_prev,touches_diff_prev,big_chance_missed_home_prev,big_chance_missed_away_prev,big_chance_missed_diff_prev,clearance_off_line_home_prev,clearance_off_line_away_prev,clearance_off_line_diff_prev,dispossessed_home_prev,dispossessed_away_prev,dispossessed_diff_prev,penalty_save_home_prev,penalty_save_away_prev,penalty_save_diff_prev,total_high_claim_home_prev,total_high_claim_away_prev,total_high_claim_diff_prev,punches_home_prev,punches_away_prev,punches_diff_prev,season,home_team,away_team,result
0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,55.0,-55.0,0.0,52.0,-52.0,0.0,3.0,-3.0,0.0,452.0,-452.0,0.0,160.0,-160.0,0.0,19.0,-19.0,0.0,5.0,-5.0,0.0,7.0,-7.0,0.0,0.0,0.0,0.0,51.0,-51.0,0.0,5.0,-5.0,0.0,2.0,-2.0,0.0,53.0,-53.0,0.0,10.0,-10.0,0.0,67.0,-67.0,0.0,123.0,-123.0,0.0,150.0,-150.0,0.0,460.0,-460.0,0.0,604.0,-604.0,0.0,1.0,-1.0,0.0,1092.0,-1092.0,0.0,616.0,-616.0,0.0,5.0,-5.0,0.0,5.0,-5.0,0.0,2.0,-2.0,0.0,17152.0,-17152.0,0.0,51.0,-51.0,0.0,2461.0,-2461.0,0.0,2651.0,-2651.0,0.0,628.0,-628.0,0.0,193.0,-193.0,0.0,24801.0,-24801.0,0.0,31.0,-31.0,0.0,4.0,-4.0,0.0,439.0,-439.0,0.0,2.0,-2.0,0.0,36.0,-36.0,0.0,21.0,-21.0,2017-2018,Brighton and Hove Albion,AFC Bournemouth,D
11.0,22.0,-11.0,20.0,6.0,14.0,39.0,78.0,-39.0,65.0,54.0,11.0,2.0,0.0,2.0,391.0,640.0,-249.0,120.0,236.0,-116.0,5.0,18.0,-13.0,4.0,12.0,-8.0,6.0,7.0,-1.0,3.0,3.0,0.0,31.0,65.0,-34.0,8.0,13.0,-5.0,2.0,3.0,-1.0,101.0,77.0,24.0,10.0,12.0,-2.0,55.0,42.0,13.0,151.0,73.0,78.0,221.0,65.0,156.0,539.0,410.0,129.0,638.0,719.0,-81.0,2.0,2.0,0.0,1233.0,877.0,356.0,698.0,451.0,247.0,2.0,0.0,2.0,5.0,5.0,0.0,4.0,3.0,1.0,12558.0,22290.0,-9732.0,21.0,57.0,-36.0,3176.0,2565.0,611.0,1888.0,3291.0,-1403.0,650.0,812.0,-162.0,149.0,249.0,-100.0,19776.0,30071.0,-10295.0,18.0,35.0,-17.0,6.0,0.0,6.0,334.0,472.0,-138.0,1.0,2.0,-1.0,29.0,36.0,-7.0,14.0,26.0,-12.0,2017-2018,Burnley,Liverpool,A
12.0,0.0,12.0,18.0,0.0,18.0,48.0,0.0,48.0,72.0,0.0,72.0,1.0,0.0,1.0,433.0,0.0,433.0,145.0,0.0,145.0,8.0,0.0,8.0,10.0,0.0,10.0,4.0,0.0,4.0,1.0,0.0,1.0,39.0,0.0,39.0,9.0,0.0,9.0,4.0,0.0,4.0,65.0,0.0,65.0,9.0,0.0,9.0,63.0,0.0,63.0,131.0,0.0,131.0,141.0,0.0,141.0,538.0,0.0,538.0,677.0,0.0,677.0,3.0,0.0,3.0,1025.0,0.0,1025.0,567.0,0.0,567.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,4.0,13671.0,0.0,13671.0,25.0,0.0,25.0,2792.0,0.0,2792.0,1916.0,0.0,1916.0,731.0,0.0,731.0,197.0,0.0,197.0,21051.0,0.0,21051.0,29.0,0.0,29.0,2.0,0.0,2.0,310.0,0.0,310.0,0.0,0.0,0.0,45.0,0.0,45.0,16.0,0.0,16.0,2017-2018,Leicester City,Huddersfield Town,H
11.0,0.0,11.0,16.0,0.0,16.0,41.0,0.0,41.0,70.0,0.0,70.0,2.0,0.0,2.0,425.0,0.0,425.0,137.0,0.0,137.0,14.0,0.0,14.0,7.0,0.0,7.0,4.0,0.0,4.0,2.0,0.0,2.0,36.0,0.0,36.0,5.0,0.0,5.0,0.0,0.0,0.0,85.0,0.0,85.0,11.0,0.0,11.0,56.0,0.0,56.0,127.0,0.0,127.0,159.0,0.0,159.0,497.0,0.0,497.0,666.0,0.0,666.0,3.0,0.0,3.0,1009.0,0.0,1009.0,505.0,0.0,505.0,5.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,14558.0,0.0,14558.0,54.0,0.0,54.0,2507.0,0.0,2507.0,2170.0,0.0,2170.0,718.0,0.0,718.0,188.0,0.0,188.0,22087.0,0.0,22087.0,41.0,0.0,41.0,5.0,0.0,5.0,415.0,0.0,415.0,1.0,0.0,1.0,40.0,0.0,40.0,23.0,0.0,23.0,2017-2018,Stoke City,Newcastle United,A
17.0,18.0,-1.0,11.0,5.0,6.0,62.0,54.0,8.0,72.0,78.0,-6.0,2.0,2.0,0.0,502.0,591.0,-89.0,191.0,210.0,-19.0,12.0,19.0,-7.0,13.0,9.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0,59.0,47.0,12.0,3.0,7.0,-4.0,2.0,5.0,-3.0,82.0,99.0,-17.0,13.0,17.0,-4.0,44.0,29.0,15.0,96.0,85.0,11.0,149.0,99.0,50.0,461.0,584.0,-123.0,712.0,690.0,22.0,6.0,4.0,2.0,1118.0,1112.0,6.0,628.0,580.0,48.0,1.0,1.0,0.0,6.0,5.0,1.0,3.0,4.0,-1.0,17586.0,20245.0,-2659.0,38.0,99.0,-61.0,2968.0,2424.0,544.0,2744.0,3177.0,-433.0,767.0,848.0,-81.0,196.0,217.0,-21.0,25309.0,28119.0,-2810.0,28.0,50.0,-22.0,9.0,1.0,8.0,469.0,389.0,80.0,2.0,1.0,1.0,56.0,32.0,24.0,19.0,4.0,15.0,2017-2018,Everton,Manchester United,A
12.0,12.0,0.0,16.0,21.0,-5.0,41.0,50.0,-9.0,59.0,77.0,-18.0,2.0,0.0,2.0,550.0,439.0,111.0,179.0,138.0,41.0,12.0,8.0,4.0,4.0,13.0,-9.0,3.0,4.0,-1.0,0.0,0.0,0.0,37.0,48.0,-11.0,4.0,2.0,2.0,0.0,0.0,0.0,73.0,55.0,18.0,14.0,7.0,7.0,48.0,63.0,-15.0,76.0,108.0,-32.0,128.0,125.0,3.0,514.0,553.0,-39.0,675.0,699.0,-24.0,1.0,4.0,-3.0,914.0,1022.0,-108.0,505.0,557.0,-52.0,1.0,0.0,1.0,9.0,2.0,7.0,6.0,2.0,4.0,18245.0,13542.0,4703.0,57.0,20.0,37.0,2336.0,2729.0,-393.0,2784.0,2108.0,676.0,947.0,872.0,75.0,198.0,203.0,-5.0,25881.0,21533.0,4348.0,34.0,27.0,7.0,4.0,7.0,-3.0,455.0,496.0,-41.0,1.0,0.0,1.0,26.0,56.0,-30.0,12.0,12.0,0.0,2017-2018,Southampton,Crystal Palace,A
12.0,26.0,-14.0,21.0,4.0,17.0,45.0,86.0,-41.0,56.0,62.0,-6.0,0.0,0.0,0.0,405.0,669.0,-264.0,145.0,257.0,-112.0,10.0,22.0,-12.0,15.0,10.0,5.0,3.0,7.0,-4.0,2.0,0.0,2.0,40.0,74.0,-34.0,5.0,12.0,-7.0,1.0,3.0,-2.0,49.0,74.0,-25.0,8.0,17.0,-9.0,70.0,26.0,44.0,121.0,85.0,36.0,136.0,99.0,37.0,459.0,314.0,145.0,635.0,661.0,-26.0,1.0,1.0,0.0,1037.0,1003.0,34.0,539.0,526.0,13.0,5.0,1.0,4.0,9.0,2.0,7.0,6.0,2.0,4.0,16131.0,20150.0,-4019.0,15.0,45.0,-30.0,2579.0,2662.0,-83.0,2495.0,3130.0,-635.0,864.0,761.0,103.0,196.0,273.0,-77.0,23728.0,28150.0,-4422.0,25.0,41.0,-16.0,2.0,1.0,1.0,446.0,484.0,-38.0,1.0,0.0,1.0,72.0,21.0,51.0,16.0,11.0,5.0,2017-2018,Swansea City,Tottenham Hotspur,A
12.0,12.0,0.0,17.0,17.0,0.0,47.0,43.0,4.0,78.0,80.0,-2.0,5.0,0.0,5.0,499.0,399.0,100.0,138.0,123.0,15.0,14.0,11.0,3.0,14.0,16.0,-2.0,3.0,1.0,2.0,3.0,1.0,2.0,41.0,37.0,4.0,6.0,6.0,0.0,3.0,3.0,0.0,74.0,59.0,15.0,10.0,6.0,4.0,64.0,51.0,13.0,117.0,116.0,1.0,112.0,150.0,-38.0,614.0,537.0,77.0,574.0,605.0,-31.0,4.0,0.0,4.0,1074.0,999.0,75.0,625.0,577.0,48.0,0.0,1.0,-1.0,8.0,3.0,5.0,5.0,3.0,2.0,15127.0,11825.0,3302.0,37.0,37.0,0.0,2622.0,2653.0,-31.0,2312.0,1798.0,514.0,752.0,766.0,-14.0,172.0,159.0,13.0,22666.0,19042.0,3624.0,24.0,24.0,0.0,3.0,3.0,0.0,367.0,445.0,-78.0,1.0,0.0,1.0,47.0,53.0,-6.0,11.0,10.0,1.0,2017-2018,West Ham United,West Bromwich Albion,H
23.0,11.0,12.0,6.0,20.0,-14.0,80.0,40.0,40.0,71.0,84.0,-13.0,4.0,5.0,-1.0,633.0,422.0,211.0,216.0,143.0,73.0,20.0,7.0,13.0,8.0,9.0,-1.0,7.0,3.0,4.0,2.0,0.0,2.0,73.0,36.0,37.0,7.0,4.0,3.0,6.0,0.0,6.0,89.0,61.0,28.0,12.0,7.0,5.0,39.0,68.0,-29.0,64.0,121.0,-57.0,66.0,140.0,-74.0,504.0,512.0,-8.0,643.0,618.0,25.0,0.0,0.0,0.0,905.0,1016.0,-111.0,544.0,494.0,50.0,1.0,2.0,-1.0,5.0,4.0,1.0,2.0,3.0,-1.0,22706.0,14049.0,8657.0,124.0,22.0,102.0,1997.0,2600.0,-603.0,3534.0,2200.0,1334.0,801.0,686.0,115.0,280.0,164.0,116.0,30363.0,21547.0,8816.0,48.0,25.0,23.0,4.0,3.0,1.0,465.0,390.0,75.0,2.0,1.0,1.0,26.0,53.0,-27.0,20.0,35.0,-15.0,2017-2018,Manchester City,Watford,H
23.0,30.0,-7.0,9.0,5.0,4.0,77.0,85.0,-8.0,68.0,72.0,-4.0,3.0,0.0,3.0,566.0,580.0,-14.0,201.0,204.0,-3.0,17.0,17.0,0.0,17.0,8.0,9.0,4.0,2.0,2.0,2.0,3.0,-1.0,70.0,73.0,-3.0,7.0,12.0,-5.0,2.0,7.0,-5.0,95.0,64.0,31.0,13.0,16.0,-3.0,44.0,33.0,11.0,124.0,69.0,55.0,95.0,78.0,17.0,536.0,510.0,26.0,673.0,652.0,21.0,5.0,0.0,5.0,838.0,839.0,-1.0,484.0,500.0,-16.0,1.0,1.0,0.0,10.0,2.0,8.0,10.0,2.0,8.0,21394.0,20125.0,1269.0,129.0,103.0,26.0,1979.0,2399.0,-420.0,2835.0,2967.0,-132.0,697.0,688.0,9.0,227.0,218.0,9.0,28931.0,27658.0,1273.0,41.0,32.0,9.0,1.0,3.0,-2.0,465.0,436.0,29.0,0.0,0.0,0.0,36.0,38.0,-2.0,10.0,18.0,-8.0,2017-2018,Arsenal,Chelsea,D
26.0,12.0,14.0,4.0,17.0,-13.0,86.0,47.0,39.0,62.0,78.0,-16.0,0.0,5.0,-5.0,669.0,499.0,170.0,257.0,138.0,119.0,22.0,14.0,8.0,10.0,14.0,-4.0,7.0,3.0,4.0,0.0,3.0,-3.0,74.0,41.0,33.0,12.0,6.0,6.0,3.0,3.0,0.0,74.0,74.0,0.0,17.0,10.0,7.0,26.0,64.0,-38.0,85.0,117.0,-32.0,99.0,112.0,-13.0,314.0,614.0,-300.0,661.0,574.0,87.0,1.0,4.0,-3.0,1003.0,1074.0,-71.0,526.0,625.0,-99.0,1.0,0.0,1.0,2.0,8.0,-6.0,2.0,5.0,-3.0,20150.0,15127.0,5023.0,45.0,37.0,8.0,2662.0,2622.0,40.0,3130.0,2312.0,818.0,761.0,752.0,9.0,273.0,172.0,101.0,28150.0,22666.0,5484.0,41.0,24.0,17.0,1.0,3.0,-2.0,484.0,367.0,117.0,0.0,1.0,-1.0,21.0,47.0,-26.0,11.0,11.0,0.0,2017-2018,Tottenham Hotspur,West Ham United,D
30.0,12.0,18.0,5.0,18.0,-13.0,85.0,48.0,37.0,72.0,72.0,0.0,0.0,1.0,-1.0,580.0,433.0,147.0,204.0,145.0,59.0,17.0,8.0,9.0,8.0,10.0,-2.0,2.0,4.0,-2.0,3.0,1.0,2.0,73.0,39.0,34.0,12.0,9.0,3.0,7.0,4.0,3.0,64.0,65.0,-1.0,16.0,9.0,7.0,33.0,63.0,-30.0,69.0,131.0,-62.0,78.0,141.0,-63.0,510.0,538.0,-28.0,652.0,677.0,-25.0,0.0,3.0,-3.0,839.0,1025.0,-186.0,500.0,567.0,-67.0,1.0,2.0,-1.0,2.0,4.0,-2.0,2.0,4.0,-2.0,20125.0,13671.0,6454.0,103.0,25.0,78.0,2399.0,2792.0,-393.0,2967.0,1916.0,1051.0,688.0,731.0,-43.0,218.0,197.0,21.0,27658.0,21051.0,6607.0,32.0,29.0,3.0,3.0,2.0,1.0,436.0,310.0,126.0,0.0,0.0,0.0,38.0,45.0,-7.0,18.0,16.0,2.0,2017-2018,Chelsea,Leicester City,D
12.0,11.0,1.0,21.0,20.0,1.0,50.0,39.0,11.0,77.0,65.0,12.0,0.0,2.0,-2.0,439.0,391.0,48.0,138.0,120.0,18.0,8.0,5.0,3.0,13.0,4.0,9.0,4.0,6.0,-2.0,0.0,3.0,-3.0,48.0,31.0,17.0,2.0,8.0,-6.0,0.0,2.0,-2.0,55.0,101.0,-46.0,7.0,10.0,-3.0,63.0,55.0,8.0,108.0,151.0,-43.0,125.0,221.0,-96.0,553.0,539.0,14.0,699.0,638.0,61.0,4.0,2.0,2.0,1022.0,1233.0,-211.0,557.0,698.0,-141.0,0.0,2.0,-2.0,2.0,5.0,-3.0,2.0,4.0,-2.0,13542.0,12558.0,984.0,20.0,21.0,-1.0,2729.0,3176.0,-447.0,2108.0,1888.0,220.0,872.0,650.0,222.0,203.0,149.0,54.0,21533.0,19776.0,1757.0,27.0,18.0,9.0,7.0,6.0,1.0,496.0,334.0,162.0,0.0,1.0,-1.0,56.0,29.0,27.0,12.0,14.0,-2.0,2017-2018,Crystal Palace,Burnley,H
0.0,12.0,-12.0,0.0,17.0,-17.0,0.0,47.0,-47.0,0.0,78.0,-78.0,0.0,5.0,-5.0,0.0,499.0,-499.0,0.0,138.0,-138.0,0.0,14.0,-14.0,0.0,14.0,-14.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,41.0,-41.0,0.0,6.0,-6.0,0.0,3.0,-3.0,0.0,74.0,-74.0,0.0,10.0,-10.0,0.0,64.0,-64.0,0.0,117.0,-117.0,0.0,112.0,-112.0,0.0,614.0,-614.0,0.0,574.0,-574.0,0.0,4.0,-4.0,0.0,1074.0,-1074.0,0.0,625.0,-625.0,0.0,0.0,0.0,0.0,8.0,-8.0,0.0,5.0,-5.0,0.0,15127.0,-15127.0,0.0,37.0,-37.0,0.0,2622.0,-2622.0,0.0,2312.0,-2312.0,0.0,752.0,-752.0,0.0,172.0,-172.0,0.0,22666.0,-22666.0,0.0,24.0,-24.0,0.0,3.0,-3.0,0.0,367.0,-367.0,0.0,1.0,-1.0,0.0,47.0,-47.0,0.0,11.0,-11.0,2017-2018,Huddersfield Town,West Ham United,A
0.0,12.0,-12.0,0.0,21.0,-21.0,0.0,45.0,-45.0,0.0,56.0,-56.0,0.0,0.0,0.0,0.0,405.0,-405.0,0.0,145.0,-145.0,0.0,10.0,-10.0,0.0,15.0,-15.0,0.0,3.0,-3.0,0.0,2.0,-2.0,0.0,40.0,-40.0,0.0,5.0,-5.0,0.0,1.0,-1.0,0.0,49.0,-49.0,0.0,8.0,-8.0,0.0,70.0,-70.0,0.0,121.0,-121.0,0.0,136.0,-136.0,0.0,459.0,-459.0,0.0,635.0,-635.0,0.0,1.0,-1.0,0.0,1037.0,-1037.0,0.0,539.0,-539.0,0.0,5.0,-5.0,0.0,9.0,-9.0,0.0,6.0,-6.0,0.0,16131.0,-16131.0,0.0,15.0,-15.0,0.0,2579.0,-2579.0,0.0,2495.0,-2495.0,0.0,864.0,-864.0,0.0,196.0,-196.0,0.0,23728.0,-23728.0,0.0,25.0,-25.0,0.0,2.0,-2.0,0.0,446.0,-446.0,0.0,1.0,-1.0,0.0,72.0,-72.0,0.0,16.0,-16.0,2017-2018,Newcastle United,Swansea City,D
11.0,12.0,-1.0,20.0,16.0,4.0,40.0,41.0,-1.0,84.0,59.0,25.0,5.0,2.0,3.0,422.0,550.0,-128.0,143.0,179.0,-36.0,7.0,12.0,-5.0,9.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,36.0,37.0,-1.0,4.0,4.0,0.0,0.0,0.0,0.0,61.0,73.0,-12.0,7.0,14.0,-7.0,68.0,48.0,20.0,121.0,76.0,45.0,140.0,128.0,12.0,512.0,514.0,-2.0,618.0,675.0,-57.0,0.0,1.0,-1.0,1016.0,914.0,102.0,494.0,505.0,-11.0,2.0,1.0,1.0,4.0,9.0,-5.0,3.0,6.0,-3.0,14049.0,18245.0,-4196.0,22.0,57.0,-35.0,2600.0,2336.0,264.0,2200.0,2784.0,-584.0,686.0,947.0,-261.0,164.0,198.0,-34.0,21547.0,25881.0,-4334.0,25.0,34.0,-9.0,3.0,4.0,-1.0,390.0,455.0,-65.0,1.0,1.0,0.0,53.0,26.0,27.0,35.0,12.0,23.0,2017-2018,Watford,Southampton,D
12.0,0.0,12.0,17.0,0.0,17.0,43.0,0.0,43.0,80.0,0.0,80.0,0.0,0.0,0.0,399.0,0.0,399.0,123.0,0.0,123.0,11.0,0.0,11.0,16.0,0.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,37.0,0.0,37.0,6.0,0.0,6.0,3.0,0.0,3.0,59.0,0.0,59.0,6.0,0.0,6.0,51.0,0.0,51.0,116.0,0.0,116.0,150.0,0.0,150.0,537.0,0.0,537.0,605.0,0.0,605.0,0.0,0.0,0.0,999.0,0.0,999.0,577.0,0.0,577.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,3.0,11825.0,0.0,11825.0,37.0,0.0,37.0,2653.0,0.0,2653.0,1798.0,0.0,1798.0,766.0,0.0,766.0,159.0,0.0,159.0,19042.0,0.0,19042.0,24.0,0.0,24.0,3.0,0.0,3.0,445.0,0.0,445.0,0.0,0.0,0.0,53.0,0.0,53.0,10.0,0.0,10.0,2017-2018,West Bromwich Albion,Brighton and Hove Albion,H
26.0,17.0,9.0,4.0,11.0,-7.0,86.0,62.0,24.0,62.0,72.0,-10.0,0.0,2.0,-2.0,669.0,502.0,167.0,257.0,191.0,66.0,22.0,12.0,10.0,10.0,13.0,-3.0,7.0,3.0,4.0,0.0,2.0,-2.0,74.0,59.0,15.0,12.0,3.0,9.0,3.0,2.0,1.0,74.0,82.0,-8.0,17.0,13.0,4.0,26.0,44.0,-18.0,85.0,96.0,-11.0,99.0,149.0,-50.0,314.0,461.0,-147.0,661.0,712.0,-51.0,1.0,6.0,-5.0,1003.0,1118.0,-115.0,526.0,628.0,-102.0,1.0,1.0,0.0,2.0,6.0,-4.0,2.0,3.0,-1.0,20150.0,17586.0,2564.0,45.0,38.0,7.0,2662.0,2968.0,-306.0,3130.0,2744.0,386.0,761.0,767.0,-6.0,273.0,196.0,77.0,28150.0,25309.0,2841.0,41.0,28.0,13.0,1.0,9.0,-8.0,484.0,469.0,15.0,0.0,2.0,-2.0,21.0,56.0,-35.0,11.0,19.0,-8.0,2017-2018,Tottenham Hotspur,Everton,H
12.0,23.0,-11.0,16.0,9.0,7.0,55.0,77.0,-22.0,52.0,68.0,-16.0,3.0,3.0,0.0,452.0,566.0,-114.0,160.0,201.0,-41.0,19.0,17.0,2.0,5.0,17.0,-12.0,7.0,4.0,3.0,0.0,2.0,-2.0,51.0,70.0,-19.0,5.0,7.0,-2.0,2.0,2.0,0.0,53.0,95.0,-42.0,10.0,13.0,-3.0,67.0,44.0,23.0,123.0,124.0,-1.0,150.0,95.0,55.0,460.0,536.0,-76.0,604.0,673.0,-69.0,1.0,5.0,-4.0,1092.0,838.0,254.0,616.0,484.0,132.0,5.0,1.0,4.0,5.0,10.0,-5.0,2.0,10.0,-8.0,17152.0,21394.0,-4242.0,51.0,129.0,-78.0,2461.0,1979.0,482.0,2651.0,2835.0,-184.0,628.0,697.0,-69.0,193.0,227.0,-34.0,24801.0,28931.0,-4130.0,31.0,41.0,-10.0,4.0,1.0,3.0,439.0,465.0,-26.0,2.0,0.0,2.0,36.0,36.0,0.0,21.0,10.0,11.0,2017-2018,AFC Bournemouth,Arsenal,H
22.0,23.0,-1.0,6.0,6.0,0.0,78.0,80.0,-2.0,54.0,71.0,-17.0,0.0,4.0,-4.0,640.0,633.0,7.0,236.0,216.0,20.0,18.0,20.0,-2.0,12.0,8.0,4.0,7.0,7.0,0.0,3.0,2.0,1.0,65.0,73.0,-8.0,13.0,7.0,6.0,3.0,6.0,-3.0,77.0,89.0,-12.0,12.0,12.0,0.0,42.0,39.0,3.0,73.0,64.0,9.0,65.0,66.0,-1.0,410.0,504.0,-94.0,719.0,643.0,76.0,2.0,0.0,2.0,877.0,905.0,-28.0,451.0,544.0,-93.0,0.0,1.0,-1.0,5.0,5.0,0.0,3.0,2.0,1.0,22290.0,22706.0,-416.0,57.0,124.0,-67.0,2565.0,1997.0,568.0,3291.0,3534.0,-243.0,812.0,801.0,11.0,249.0,280.0,-31.0,30071.0,30363.0,-292.0,35.0,48.0,-13.0,0.0,4.0,-4.0,472.0,465.0,7.0,2.0,2.0,0.0,36.0,26.0,10.0,26.0,20.0,6.0,2017-2018,Liverpool,Manchester City,H
18.0,11.0,7.0,5.0,16.0,-11.0,54.0,41.0,13.0,78.0,70.0,8.0,2.0,2.0,0.0,591.0,425.0,166.0,210.0,137.0,73.0,19.0,14.0,5.0,9.0,7.0,2.0,3.0,4.0,-1.0,1.0,2.0,-1.0,47.0,36.0,11.0,7.0,5.0,2.0,5.0,0.0,5.0,99.0,85.0,14.0,17.0,11.0,6.0,29.0,56.0,-27.0,85.0,127.0,-42.0,99.0,159.0,-60.0,584.0,497.0,87.0,690.0,666.0,24.0,4.0,3.0,1.0,1112.0,1009.0,103.0,580.0,505.0,75.0,1.0,5.0,-4.0,5.0,3.0,2.0,4.0,1.0,3.0,20245.0,14558.0,5687.0,99.0,54.0,45.0,2424.0,2507.0,-83.0,3177.0,2170.0,1007.0,848.0,718.0,130.0,217.0,188.0,29.0,28119.0,22087.0,6032.0,50.0,41.0,9.0,1.0,5.0,-4.0,389.0,415.0,-26.0,1.0,1.0,0.0,32.0,40.0,-8.0,4.0,23.0,-19.0,2017-2018,Manchester United,Stoke City,H
0.0,30.0,-30.0,0.0,5.0,-5.0,0.0,85.0,-85.0,0.0,72.0,-72.0,0.0,0.0,0.0,0.0,580.0,-580.0,0.0,204.0,-204.0,0.0,17.0,-17.0,0.0,8.0,-8.0,0.0,2.0,-2.0,0.0,3.0,-3.0,0.0,73.0,-73.0,0.0,12.0,-12.0,0.0,7.0,-7.0,0.0,64.0,-64.0,0.0,16.0,-16.0,0.0,33.0,-33.0,0.0,69.0,-69.0,0.0,78.0,-78.0,0.0,510.0,-510.0,0.0,652.0,-652.0,0.0,0.0,0.0,0.0,839.0,-839.0,0.0,500.0,-500.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,20125.0,-20125.0,0.0,103.0,-103.0,0.0,2399.0,-2399.0,0.0,2967.0,-2967.0,0.0,688.0,-688.0,0.0,218.0,-218.0,0.0,27658.0,-27658.0,0.0,32.0,-32.0,0.0,3.0,-3.0,0.0,436.0,-436.0,0.0,0.0,0.0,0.0,38.0,-38.0,0.0,18.0,-18.0,2017-2018,Brighton and Hove Albion,Chelsea,A
23.0,12.0,11.0,9.0,21.0,-12.0,77.0,50.0,27.0,68.0,77.0,-9.0,3.0,0.0,3.0,566.0,439.0,127.0,201.0,138.0,63.0,17.0,8.0,9.0,17.0,13.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,70.0,48.0,22.0,7.0,2.0,5.0,2.0,0.0,2.0,95.0,55.0,40.0,13.0,7.0,6.0,44.0,63.0,-19.0,124.0,108.0,16.0,95.0,125.0,-30.0,536.0,553.0,-17.0,673.0,699.0,-26.0,5.0,4.0,1.0,838.0,1022.0,-184.0,484.0,557.0,-73.0,1.0,0.0,1.0,10.0,2.0,8.0,10.0,2.0,8.0,21394.0,13542.0,7852.0,129.0,20.0,109.0,1979.0,2729.0,-750.0,2835.0,2108.0,727.0,697.0,872.0,-175.0,227.0,203.0,24.0,28931.0,21533.0,7398.0,41.0,27.0,14.0,1.0,7.0,-6.0,465.0,496.0,-31.0,0.0,0.0,0.0,36.0,56.0,-20.0,10.0,12.0,-2.0,2017-2018,Arsenal,Crystal Palace,H
